source,slug,article_title,h2,first,status,reason,path
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741614-9","Recrutement BTP : l'IA pour attirer les talents","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741614-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741628-9","Recrutement BTP : l'IA pour attirer les talents","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741628-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741628-9","Recrutement BTP : l'IA pour attirer les talents","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741628-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741628-9","Recrutement BTP : l'IA pour attirer les talents","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741628-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741628-9","Recrutement BTP : l'IA pour attirer les talents","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741628-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741628-9","Recrutement BTP : l'IA pour attirer les talents","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741628-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741628-9","Recrutement BTP : l'IA pour attirer les talents","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741628-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741633-9","Recrutement BTP : l'IA pour attirer les talents","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741633-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741633-9","Recrutement BTP : l'IA pour attirer les talents","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741633-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741633-9","Recrutement BTP : l'IA pour attirer les talents","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741633-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741633-9","Recrutement BTP : l'IA pour attirer les talents","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741633-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741633-9","Recrutement BTP : l'IA pour attirer les talents","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741633-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents-741633-9","Recrutement BTP : l'IA pour attirer les talents","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents-741633-9.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents","Recrutement BTP : l'IA pour attirer les talents","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents","Recrutement BTP : l'IA pour attirer les talents","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents","Recrutement BTP : l'IA pour attirer les talents","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents","Recrutement BTP : l'IA pour attirer les talents","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents","Recrutement BTP : l'IA pour attirer les talents","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents.json"
"json","recrutement-btp-l-ia-pour-attirer-les-talents","Recrutement BTP : l'IA pour attirer les talents","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-recrutement-btp-l-ia-pour-attirer-les-talents.json"
"json","repondre-avis-google-ia","Répondre aux avis Google avec l’IA (sans perdre en authenticité)","En bref","Répondre aux avis Google influence la confiance et le référencement local.","OK","Synthèse/définition acceptable","content/generated/article-repondre-avis-google-ia.json"
"json","repondre-avis-google-ia","Répondre aux avis Google avec l’IA (sans perdre en authenticité)","Questions fréquentes","Faut-il répondre à tous les avis ?","OK","Synthèse/définition acceptable","content/generated/article-repondre-avis-google-ia.json"
"mdx","chatgpt-btp-7-leviers-productivite-2026","ChatGPT BTP : 7 leviers de productivité pour professionnels du BTP et PME du bâtiment en 2026","Le problème : l’administratif qui mange la marge","Dans une PME du bâtiment, le chantier paie les factures — mais c’est le bureau qui fixe souvent le rythme : relances fournisseurs, courriers clients, comptes rendus de réunion, préparation de réponses aux courriers et aux demandes d’exécution, coordination avec le corps d’état voisin.","OK","Synthèse/définition acceptable","content/blog/chatgpt-btp-7-leviers-productivite-2026.mdx"
"mdx","chatgpt-btp-7-leviers-productivite-2026","ChatGPT BTP : 7 leviers de productivité pour professionnels du BTP et PME du bâtiment en 2026","ChatGPT BTP : une solution IA avec exemples concrets","**ChatGPT BTP**, dans la pratique, ce n’est pas « poser une question à l’IA » : c’est **brancher un modèle de langage sur vos formats métier** (mail, tableau, liste de points, planning) avec des garde-fous.","A_REECRIRE","Question sans réponse directe en première phrase","content/blog/chatgpt-btp-7-leviers-productivite-2026.mdx"
"mdx","chatgpt-btp-7-leviers-productivite-2026","ChatGPT BTP : 7 leviers de productivité pour professionnels du BTP et PME du bâtiment en 2026","Méthode pas à pas : 5 étapes (avec prompts ChatGPT)","Ne démarrez pas par « tout l’administratif ».","OK","Synthèse/définition acceptable","content/blog/chatgpt-btp-7-leviers-productivite-2026.mdx"
"mdx","chatgpt-btp-7-leviers-productivite-2026","ChatGPT BTP : 7 leviers de productivité pour professionnels du BTP et PME du bâtiment en 2026","Résultats concrets : chiffres, terrain, réseaux","Depuis 2022, j’ai accompagné **plus de 1 592 professionnels** du BTP (équipes terrain, conducteurs de travaux, dirigeants de PME) sur les usages de ChatGPT et d’autres assistants — avec une **note moyenne de satisfaction de 4,85/5** sur les sessions OFC Création d’Entreprise.","OK","Synthèse/définition acceptable","content/blog/chatgpt-btp-7-leviers-productivite-2026.mdx"
"mdx","chatgpt-btp-7-leviers-productivite-2026","ChatGPT BTP : 7 leviers de productivité pour professionnels du BTP et PME du bâtiment en 2026","Questions fréquentes","Non.","OK","Synthèse/définition acceptable","content/blog/chatgpt-btp-7-leviers-productivite-2026.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","Pourquoi un skill IA dédié au conducteur de travaux","Un conducteur de travaux jongle entre coordination chantier, relances, comptes rendus, arbitrages et imprévus.","OK","Réponse initiale acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","La méthode en 7 étapes (30 minutes)","Sélectionnez une tâche réalisée au moins 3 fois par semaine (ex.","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","5 cas d’usage BTP concrets","- **CR chantier hebdo** : structurer décisions, actions, responsables et délais.","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","Template universel de paramétrage","","A_REECRIRE","Pas de phrase exploitable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","ROLE","Tu es [TITRE] chez [ENTREPRISE], specialise en [DOMAINE BTP].","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","DECLENCHEUR","Active ce skill quand l'utilisateur ecrit : ""[MOT-CLE]""","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","INSTRUCTIONS PAS-A-PAS","1.","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","FORMAT DE SORTIE","Format : [.docx / mail / tableau / .pdf]","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","CONTRAINTES","- Jamais d'engagement non couvert par le marche","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","Angle SEO/GEO : France, bâtiment, travaux publics","Cette méthode est pensée pour un contexte **BTP France** avec des références terrain (devis, AO, coordination chantier).","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
"mdx","guide-skill-ia-conducteur-travaux-btp","Guide Skill IA conducteur de travaux : méthode complète BTP (7 étapes + template)","Aller plus loin","- Guide Claude AI BTP : /claude-ai-btp","OK","Synthèse/définition acceptable","content/blog/guide-skill-ia-conducteur-travaux-btp.mdx"
